Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Acarbose,Acarbose,1,Avet Pharmaceut,31585.49,86983,789,208,0.3672553245,40.032306717,151.85331731,0,27769.95,75627,728,182,0.3678883019,38.145535714,152.58214286,0,13748.64,34289,336,105,0.4028878716,40.918571429,130.93942857,0,38703.5,105933,829,571,0.36520499,46.686972256,67.781961471,0,257448.84,702025.5,5639,1826,0.3646656383,45.655052314,140.99060241,0,-0.001476847,-0.001767546
Accolate,Zafirlukast,1,Overall,335122.21,89645,951,166,3.738054399,352.38928496,2018.808494,0,267173.42,70926,731,141,3.7665431835,365.49031464,1894.8469504,0,241732.21,64927,635,121,3.7231384478,380.68064567,1997.7868595,0,217404.57,57295,521,103,3.7946403214,417.28324376,2110.7239806,0,149766.1,40235,358,91,3.7238647116,418.34106145,1645.7813187,0,-0.018651467,-0.000950356
Accolate,Zafirlukast,1,Par Pharmaceuti,335122.21,89645,951,166,3.738054399,352.38928496,2018.808494,0,267173.42,70926,731,141,3.7665431835,365.49031464,1894.8469504,0,241732.21,64927,635,121,3.7231384478,380.68064567,1997.7868595,0,217404.57,57295,521,103,3.7946403214,417.28324376,2110.7239806,0,149766.1,40235,358,91,3.7238647116,418.34106145,1645.7813187,0,-0.018651467,-0.000950356
Accupril,Quinapril HCl,1,Overall,2823256.85,609380,7383,1640,4.6332509241,382.3996817,1721.4980793,0,2657878.87,575596,6757,1518,4.617106115,393.35191209,1750.9083465,0,2298518.54,500787,5639,1311,4.5900908149,407.61101968,1753.255942,0,1802400.49,386511,4302,1045,4.6659065874,418.9680358,1724.7851579,0,320682.07,67553,819,500,4.755617946,391.55319902,641.36414,0,0.0192269941,0.0065382515
Accupril,Quinapril HCl,1,Pfizer US Pharm,2823256.85,609380,7383,1640,4.6332509241,382.3996817,1721.4980793,0,2657878.87,575596,6757,1518,4.617106115,393.35191209,1750.9083465,0,2298518.54,500787,5639,1311,4.5900908149,407.61101968,1753.255942,0,1802400.49,386511,4302,1045,4.6659065874,418.9680358,1724.7851579,0,320682.07,67553,819,500,4.755617946,391.55319902,641.36414,0,0.0192269941,0.0065382515
Accuretic,Quinapril/Hydrochlorothiazide,1,Overall,354071.71,80439,932,229,4.4020746356,379.90526824,1546.1646725,0,311595.63,70847,776,211,4.3976987025,401.54076031,1476.7565403,0,256406.1,59908,643,169,4.2826001662,398.76531882,1517.195858,0,162706.28,37158,389,119,4.3757112551,418.26807198,1367.2796639,0,15221.02,3690,43,36,4.1558560333,353.9772093,422.80611111,1,-0.050244454,-0.014286344
Accuretic,Quinapril/Hydrochlorothiazide,1,Pfizer US Pharm,354071.71,80439,932,229,4.4020746356,379.90526824,1546.1646725,0,311595.63,70847,776,211,4.3976987025,401.54076031,1476.7565403,0,256406.1,59908,643,169,4.2826001662,398.76531882,1517.195858,0,162706.28,37158,389,119,4.3757112551,418.26807198,1367.2796639,0,15221.02,3690,43,36,4.1558560333,353.9772093,422.80611111,1,-0.050244454,-0.014286344
Accutane,Isotretinoin,1,Overall,,,,,,,,,,,,,,,,,,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,0.0143061179,0.0143061179
Accutane,Isotretinoin,1,"Jg Pharma, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,21588.69,6010,127,59,3.5614410069,169.98968504,365.91,0,52272.27,14470,309,121,3.6123914017,169.16592233,432.0022314,0,0.0143061179,0.0143061179
Acebutolol HCl,Acebutolol HCl,3,Overall,2081450.61,6052585,63359,21865,0.3444827964,32.851696049,95.19554585,0,4386157.9,9371270,91112,21226,0.4684252599,48.140287778,206.64081315,0,5556127.04,9727562,90017,20614,0.5719215227,61.723086084,269.53172795,0,5108653.31,9595214,86113,20157,0.5337176595,59.324995181,253.44313688,0,5166792.77,9087748,80943,19222,0.5698355461,63.832484217,268.79579492,0,0.067672272,0.1340847218
Acebutolol HCl,Acebutolol HCl,1,Marlex Pharm.,913.47,2760,34,16,0.342430099,26.866764706,57.091875,1,2669.35,6658,93,60,0.4117860339,28.702688172,44.489166667,0,1765.9,2850,40,22,0.6156805556,44.1475,80.268181818,1,5732.34,9816,92,63,0.604937755,62.308043478,90.98952381,0,6163.19,8910,100,51,0.6920530957,61.6319,120.84686275,0,0.1440071147,0.1923173704
Acebutolol HCl,Acebutolol HCl,1,Ani Pharmaceuti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388628.46,654222,5277,4420,0.5957770202,73.645719159,87.92499095,0,,
Acebutolol HCl,Acebutolol HCl,1,Amneal Pharmace,2080537.14,6049825,63325,15697,0.3444838986,32.854909435,132.54361598,0,4383488.55,9364612,91019,20749,0.4684831318,48.160148431,211.26264157,0,5554361.14,9724712,89977,20393,0.5719020693,61.730899452,272.36606385,0,5102920.97,9585398,86021,20105,0.5336414892,59.321804792,253.81352748,0,4772001.12,8424616,75566,19050,0.5678622392,63.150108779,250.49874646,0,0.0641268542,0.1331007207
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Overall,507947.64,203714,2277,1070,2.49343511,223.07757576,474.71742056,0,581219.08,221226,2783,1205,2.627263884,208.84623787,482.33948548,0,562256.15,203536,2547,957,2.7624407967,220.75231645,587.51948798,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,-0.01111883,0.0281762008
Acetamin-Caff-Dihydrocodeine,Acetaminophen/Caff/Dihydrocod,1,Xspire Pharma,507947.64,203714,2277,1070,2.49343511,223.07757576,474.71742056,0,581219.08,221226,2783,1205,2.627263884,208.84623787,482.33948548,0,562256.15,203536,2547,950,2.7624407967,220.75231645,591.84857895,0,554132.58,196648,2524,797,2.817890749,219.5453962,695.27299875,0,327966.86,117696,1581,416,2.7865591014,207.4426692,788.381875,0,-0.01111883,0.0281762008
Acetaminophen,Acetaminophen,3,Overall,,,,,,,,,,,,,,,,,,,,,,,,,35876.64,138701,120,82,0.2951489732,298.972,437.52,0,59927.65,230800,138,75,0.252939109,434.25833333,799.03533333,0,-0.143012065,-0.143012065
Acetaminophen,Acetaminophen,1,B.Braun,,,,,,,,,,,,,,,,,,,,,,,,,3561.32,27901,18,,0.1276413032,197.85111111,,1,1679.14,20100,21,14,0.0835393035,79.959047619,119.93857143,1,-0.345515116,-0.345515116
Acetaminophen,Acetaminophen,1,Leucadia/Hikma,,,,,,,,,,,,,,,,,,,,,,,,,10881.76,32000,79,59,0.340055,137.74379747,184.43661017,0,10468.59,34900,48,41,0.2999595989,218.095625,255.33146341,0,-0.117908577,-0.117908577
Acetaminophen,Acetaminophen,1,Sandoz,,,,,,,,,,,,,,,,,,,,,,,,,21433.56,78800,23,17,0.2719994924,931.89391304,1260.7976471,1,47779.92,175800,69,24,0.2717856655,692.4626087,1990.83,0,-0.00078613,-0.00078613
Acetaminophen-Codeine,Acetaminophen With Codeine,9,Overall,38181534.34,184505081.29,3347574,1535095,0.2096649152,11.405732731,24.872424404,0,35248234.01,162201020.96,3199855,1417793,0.2163419419,11.015572271,24.861340132,0,38098067.57,152159022.93,2973452,1260147,0.2467207092,12.812740064,30.233034376,0,40726751.97,138927281.92,2763688,1210143,0.2859260225,14.736378336,33.654495353,0,38694675.29,129405129.82,2604234,1146260,0.2907897007,14.858371133,33.757328433,0,0.0170102676,0.085208819
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Aurobindo Pharm,7076700.58,31965612,570830,296106,0.2149099339,12.397212095,23.899213728,0,8184569.66,33710175,657547,308411,0.2296513281,12.447124936,26.537865575,0,9482246.84,32047733,625824,281716,0.2789545809,15.151619049,33.658886396,0,10973409.63,30757419.25,619101,290988,0.3292062087,17.724748676,37.710866531,0,4427047.76,12611558.25,280493,166817,0.325945384,15.783095336,26.538348969,0,-0.009905113,0.1097421614
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Eywa Pharma Inc,,,,,,,,,19972.21,101487,1664,1315,0.1895452301,12.002530048,15.187992395,0,1246576.17,6488988,117585,53545,0.1840193618,10.601489731,23.280907087,0,1968597.94,10189757.285,204560,93658,0.1835130697,9.6235722526,21.019004677,0,3949328.55,20948910.5,440121,224877,0.1781477213,8.9732790528,17.562171987,0,-0.029236874,-0.020459334
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Pharm Assoc Inc,55356.05,2085259.577,6807,4595,0.0265666827,8.132224181,12.047018498,0,45324.73,1780632.244,5933,4039,0.0253424479,7.6394286196,11.22177024,0,46508.96,1703867.592,5165,3374,0.0272252205,9.0046389158,13.784516894,0,52140.65,1787749.88,5700,3495,0.0288894924,9.1474824561,14.918640916,0,48525.72,1703550.5,5946,3851,0.0283681224,8.1610696266,12.600810179,0,-0.018047044,0.0165372927
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Qualitest/Par P,1270749.02,5618034,100054,58862,0.2190650301,12.700631859,21.588614386,0,1908193.35,7623196,136897,66069,0.2367937984,13.938898223,28.881825818,0,1289595.54,4902448,106659,57100,0.2516249545,12.090827216,22.584860595,0,140276.42,448536,10070,6447,0.2958990795,13.930131082,21.758402358,0,7118.71,22593,544,434,0.3045209853,13.085863971,16.402557604,0,0.0291379948,0.0858280154
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Teva USA,7238730.21,35395817.97,637845,328208,0.1984877672,11.348729252,22.055313125,0,4115440.23,19021116,358181,160564,0.207619988,11.489833995,25.631151628,0,1892066.79,7661236.5,140656,67222,0.232878919,13.451731814,28.146541162,0,504772.27,1919517,36945,19007,0.2471191139,13.662803356,26.557177356,0,90684.85,371899,8478,5345,0.2348886785,10.696490918,16.966295603,0,-0.049492066,0.0429946592
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Amneal Pharmace,6794065.87,32731571.5,712431,407908,0.2075691926,9.536454576,16.655877968,0,3590713.73,17035577,413784,241196,0.2107773473,8.6777490913,14.887119728,0,1297315.46,4978281,114629,60660,0.2605950648,11.317515288,21.386670953,0,1214817.01,3993647,95455,51220,0.3041873781,12.726593788,23.717630027,0,1937402.04,6308378,154936,95509,0.3071157182,12.504531161,20.285020679,0,0.0096267639,0.1028965724
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Mallinckrodt Ph,15574389.35,70159499,1298824,654237,0.2171595611,11.991146876,23.805424258,0,17256601.8,77841425.403,1609370,776859,0.2152249247,10.722582004,22.213299711,0,22732317.68,89972869.999,1850142,828026,0.2418514512,12.286796192,27.453627881,0,25772030.28,85874052.5,1780806,807498,0.2848486152,14.472115593,31.915906021,0,28141007.11,83805193.069,1702914,765577,0.31548996,16.525207444,36.757905619,0,0.1075706292,0.097871843
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Ranbaxy Pharmac,1428.87,4526,60,28,0.313253751,23.8145,51.031071429,0,245.99,886,15,,0.2776410835,16.399333333,,1,843.18,2715,37,14,0.3105635359,22.788648649,60.227142857,0,898.84,2409,27,13,0.3731174761,33.29037037,69.141538462,1,1932.25,4254,43,14,0.4542195581,44.936046512,138.01785714,0,0.2173633966,0.0973429747
Acetaminophen-Codeine,Acetaminophen With Codeine,1,Hi-Tech/Akorn C,170114.39,6544761.246,20723,13586,0.0259907831,8.2089654008,12.521300604,0,127172.31,5086526.314,16464,10576,0.0250031383,7.7242656706,12.024613275,0,110596.95,4400883.834,12755,7376,0.0251294674,8.670870247,14.994163503,0,99808.93,3954194,11024,6442,0.0252537928,9.0537853774,15.493469419,0,91628.3,3628793.5,10759,6534,0.0252503917,8.516432754,14.023308846,0,-0.000134678,-0.00719904
Acetazolamide,Acetazolamide,13,Overall,25178838.74,14881544.09,233605,86441,1.6793456868,107.78381773,291.28351986,0,24060032.03,15097685.25,230972,88880,1.5806547751,104.16860931,270.70243058,0,22200009.38,14763958,200885,66492,1.5005054008,110.51103557,333.87489292,0,16599672.83,15103603.33,208405,76184,1.0946915047,79.65102963,217.88922648,0,15734887.6,15690541.241,215885,86171,1.0030913999,72.885506635,182.6007311,0,-0.083676638,-0.120876072
Acetazolamide,Acetazolamide,1,Avet Pharmaceut,5917901.72,3470475.5,50658,21365,1.6798470658,116.82067433,276.99048537,0,4646102.85,2816894.25,43272,19216,1.6239726621,107.36972754,241.78303757,0,4973387.97,3145643,45067,15287,1.577478024,110.3554257,325.33446523,0,2925325.7,3372224.33,47435,18737,0.8639220284,61.670195004,156.12561776,0,3085533.99,3260671.241,45221,19791,0.9409380909,68.232325468,155.90591633,0,0.0891470062,-0.134887024
Acetazolamide,Acetazolamide,1,Lannett Co. Inc,6754653.43,3845924.357,60028,25833,1.7563146861,112.52504548,261.47382921,0,5107084.73,2949002,43016,17980,1.7318010398,118.72523549,284.04253226,0,4411455.68,3034477,41121,15490,1.4537779261,107.27987354,284.79378179,0,1351156.49,1137609,17489,9353,1.1877160694,77.257504145,144.46236395,0,179467.72,160798,2626,1302,1.116106668,68.342619954,137.84003072,0,-0.060291684,-0.10715547
Acetazolamide,Acetazolamide,1,Breckenridge,,,,,,,,,,,,,,,,,11364.73,8626,99,95,1.3138690025,114.79525253,119.62873684,0,372212.71,268209.75,4418,2219,1.3820546556,84.249142146,167.73894096,0,63543.31,47420,859,578,1.3330188096,73.973585565,109.93652249,0,-0.035480396,0.0072612008
Acetazolamide,Acetazolamide,1,Strides Pharma,1824542.64,1150653.5,17045,7608,1.5846774129,107.04268935,239.81895899,0,4609348.39,3078088.5,45957,19593,1.4928014505,100.29698174,235.25485582,0,4521544.65,3102218.5,44560,17838,1.4550542987,101.47093021,253.47822906,0,4820758.76,4487466.5,63163,27023,1.0730631381,76.322510964,178.39465492,0,5629783.31,5892683.5,80039,35541,0.9535228687,70.338001599,158.40250162,0,-0.111400965,-0.119260323
Acetazolamide,Acetazolamide,1,Lifestar Pharma,,,,,,,,,,,,,,,,,,,,,,,,,1753686.99,1439697,19758,9015,1.2161840289,88.758325235,194.52989351,0,1604797.47,1574467.5,26160,10622,1.0161898828,61.345469037,151.08242045,0,-0.164443983,-0.164443983
Acetazolamide,Acetazolamide,1,AHP,6569.86,3277,76,30,2.0048397925,86.445526316,218.99533333,0,8149.46,3515,73,27,2.3184807966,111.63643836,301.83185185,0,5762.57,4302,70,26,1.3395095305,82.322428571,221.63730769,0,6345.1,3435,30,21,1.8471906841,211.50333333,302.14761905,0,2316.58,1614,14,,1.4353035936,165.47,,1,-0.222980277,-0.080152093
Acetazolamide,Acetazolamide,1,Novitium/Ani Ph,,,,,,,,,,,,,,,,,295326.62,248575,2399,1473,1.1877933245,123.10405169,200.4932926,0,853683.62,814148,8930,3837,1.0463955814,95.597269877,222.48726088,0,766621.87,810855,9438,4413,0.9408714209,81.227152999,173.71898255,0,-0.10084538,-0.109990385
Acetazolamide,Acetazolamide,1,Eywa Pharma Inc,,,,,,,,,,,,,,,,,387983.35,208885,2089,1051,1.8552623256,185.72683102,369.15637488,0,519906.75,371133,5029,2040,1.4221919763,103.38173593,254.85625,0,1653421,1347372,18199,8896,1.2153924808,90.852299577,185.86117356,0,-0.145408988,-0.190614146
Acetazolamide,Acetazolamide,1,Advagen Pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159243.95,338352,2631,1431,0.4913604461,60.526016724,111.2815863,0,,
Acetazolamide,Acetazolamide,1,Taro Pharm USA,10673310.8,6410401.733,105782,42709,1.6503559041,100.89912083,249.90776651,0,9680020.96,6245983.5,98574,42168,1.5356040406,98.200549435,229.5584557,0,7573661.59,5000817.5,65334,26958,1.5076339857,115.9222088,280.94300727,0,3986926.05,3202570.75,42028,20895,1.2311767666,94.863568335,190.80765973,0,2418744.05,2073372,27840,15461,1.1505403872,86.88017421,156.44163055,0,-0.065495371,-0.086242269
Acetazolamide,Acetazolamide,1,Marlex Pharm.,1860.29,812,16,11,2.2909975369,116.268125,169.11727273,1,768.52,412,15,,1.8653398058,51.234666667,,1,1444.38,979,22,12,1.4753626149,65.653636364,120.365,1,2305.64,1877,31,,1.2283644113,74.375483871,,0,794.13,610,17,12,1.301852459,46.713529412,66.1775,1,0.0598259336,-0.131771003
Acetazolamide,Acetazolamide,1,Major Pharmaceu,,,,,,,,,8557.12,3790,65,48,2.2578153034,131.648,178.27333333,0,18077.84,9435,124,81,1.9160402756,145.78903226,223.18320988,0,6599.01,4172,83,57,1.5817377756,79.506144578,115.77210526,0,6744.14,4786,90,49,1.4091391559,74.934888889,137.6355102,0,-0.109119617,-0.145415214
Acetazolamide,Acetazolamide,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,,,,,,,,,,766.01,1061,11,11,0.7922170423,69.637272727,69.637272727,1,163876.08,177540,2751,1562,0.9203881364,59.569640131,104.91426376,0,0.1617878527,0.1617878527
Acetazolamide ER,Acetazolamide,7,Overall,9373543.55,4699925.232,82398,34240,1.9944885572,113.75935763,273.76003359,0,8965308.25,5012496,83564,34378,1.7910105324,107.28672933,260.78620775,0,8532895.66,5266670.286,78686,28814,1.6191603119,108.44236154,296.13714375,0,7358500.8,5449502,81962,32774,1.357154745,89.779419731,224.52251175,0,7706860.68,5577598,79286,32336,1.3842675541,97.203297934,238.33685923,0,0.0199776843,-0.087259918
Acetazolamide ER,Acetazolamide,1,Nostrum Laborat,438464.49,253159,4262,2038,1.7319727523,102.87763726,215.14449951,0,1158141.13,692312,11176,5372,1.6728601122,103.627517,215.58844564,0,1804322.51,1133871,17553,6806,1.5912943448,102.79282801,265.10762709,0,1894527.56,1244124,19707,8601,1.5227803338,96.134752119,220.26828973,0,2044573.48,1346809,21171,9191,1.5180871824,96.574251571,222.45386574,0,-0.003081962,-0.032415474
Acetazolamide ER,Acetazolamide,1,Accord Healthca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000732.32,659798,7865,4388,1.5167253008,127.23869294,228.06114859,0,,
Acetazolamide ER,Acetazolamide,1,Ingenus Pharmac,1874188.51,948289,15245,6243,1.9763895922,122.93791473,300.20639276,0,2851043.5,1582804,25874,10210,1.8012612427,110.18951457,279.24030362,0,3907170.19,2471865.286,37129,13023,1.5806566046,105.23230332,300.02074714,0,2420341.74,1819271,28639,12319,1.3303909863,84.512089808,196.47225749,0,577071.75,422110,7616,4108,1.3671122456,75.770975578,140.47510954,0,0.0276018552,-0.088025062
Acetazolamide ER,Acetazolamide,1,Alembic Pharmac,,,,,,,,,,,,,,,,,1469.05,697,15,,2.1076757532,97.936666667,,1,2024.98,713,18,,2.8400841515,112.49888889,,1,1745.72,866,17,,2.0158429561,102.68941176,,1,-0.290217174,-0.022027939
Acetazolamide ER,Acetazolamide,1,Avet Pharmaceut,3587559.57,1818343,33761,15291,1.9729828586,106.26342733,234.61902884,0,4180410.02,2335985,38665,18826,1.7895705752,108.11871253,222.05513758,0,2407328.07,1436281,20706,10429,1.6760843247,116.2623428,230.83019177,0,1278327.35,1204731,16403,8538,1.0610894465,77.932533683,149.72210705,0,437999.12,601942,8096,4998,0.7276433942,54.100681818,87.634877951,0,-0.314248769,-0.220710509
Acetazolamide ER,Acetazolamide,1,Zydus Pharmaceu,3473330.98,1680134.232,29130,14029,2.0672937399,119.23552969,247.58222111,0,775713.6,401395,7849,4827,1.9325442519,98.829608867,160.70304537,0,412605.84,223956,3283,1820,1.8423522478,125.67951264,226.70650549,0,1636985.71,1090385,15766,7671,1.5012914796,103.83012242,213.39925825,0,2320436.76,1539013,20504,9980,1.5077434434,113.16995513,232.50869339,0,0.004297609,-0.075873733
Acetazolamide ER,Acetazolamide,1,"Micro Labs USA,",,,,,,,,,,,,,,,,,,,,,,,,,126293.46,90278,1429,709,1.398939498,88.378908328,178.12899859,0,1324301.53,1007060,14017,5272,1.3150175064,94.478242848,251.19528263,0,-0.059989722,-0.059989722
Acetic Acid*,Acetic Acid,7,Overall,1505691.5,48935842.168,71448,39139,0.9212140621,21.073948886,38.470362043,0,1384295.19,49607287.468,67471,35588,0.8282308115,20.516891553,38.897807969,0,1265933.7,39158450.001,59519,34058,0.9657475889,21.269404728,37.169936579,0,1249347.72,33090613.286,58550,36607,1.0758842697,21.338133561,34.128656268,0,1314179.9,40052522.99,63159,38728,1.0020101156,20.807484286,33.93358552,0,-0.068663662,0.0212401642
Acetic Acid*,Acetic Acid,1,Rising Pharm,,,,,,,,,58233.73,35861,2279,2099,1.6238735674,25.552316806,27.743558838,0,5456.87,3026,180,156,1.8033278255,30.315944444,34.979935897,0,948.45,510,32,28,1.8597058824,29.6390625,33.873214286,0,49787.83,27391,1751,1437,1.8176711329,28.433940605,34.647063326,0,-0.022602902,0.0382956451
Acetic Acid*,Acetic Acid,1,B.Braun,43188.85,8378572.5,4572,1237,0.0051546788,9.44638014,34.914187551,0,53852.22,9429484,5259,1587,0.0057110463,10.240011409,33.933345936,0,87018.7,12791450,7492,2235,0.00680288,11.614882541,38.934541387,0,81833.99,11389170.286,6647,2111,0.007185246,12.311417181,38.765509237,0,138110.21,17724946,10553,3276,0.007791855,13.087293661,42.158183761,0,0.0844242595,0.1088168427
Acetic Acid*,Acetic Acid,1,Hospira/Icu Med,284434.66,20083564.668,14841,3632,0.0141625585,19.165464591,78.313507709,0,329339,22367798.001,17033,3962,0.0147238007,19.335349028,83.124432105,0,167819.41,11152145,8667,2578,0.0150481732,19.363033345,65.096745539,0,31515.98,2590390,1648,660,0.0121665,19.123774272,47.751484848,0,665.1,197000,19,,0.0033761421,35.005263158,,1,-0.722505065,-0.30125333
Acetic Acid*,Acetic Acid,1,Hi-Tech/Akorn C,480431.98,294078,18560,15016,1.6336889533,25.88534375,31.994671018,0,549939.65,340907.6,21758,18118,1.6131633616,25.275284953,30.353220554,0,556408.95,336360,21568,17638,1.6542066536,25.797892711,31.546034131,0,485125.39,302833,19375,15759,1.6019568211,25.038729806,30.784021194,0,459616.45,293688.5,18468,15091,1.5649793914,24.887180528,30.456328275,0,-0.023082663,-0.010684502
Acetic Acid*,Acetic Acid,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,,79658.7,44720,2817,2552,1.7812768336,28.277848775,31.214224138,0,199424.8,115880,7327,6242,1.7209596134,27.217797188,31.948862544,0,259477.78,165105,10383,9069,1.5715925017,24.990636618,28.611509538,0,-0.086792921,-0.060700126
